-1.712557,1.150038,0.768432,0.015857,-0.017791,-0.15564,0.987526,0.044492,0.255287,0.39575,0.39685,-0.300136,-0.125788,-0.297159,-0.281921,-0.085937,0.415701,-0.068384,0.11556,-0.054894,0.01568,0.087479,-0.591188,0.07636,-0.418237,-0.496744,0.470362,-0.086882,-0.307401,-0.391939,-0.538096,-0.224142,-0.495996,-0.398386,0.101772,0.264227
-1.711208,1.151134,0.768386,0.015085,-0.016205,-0.155633,0.987567,0.038635,0.257054,0.393715,0.404431,-0.303056,-0.125277,-0.296778,-0.28139,-0.087282,0.411793,-0.067296,0.11741,-0.05786,0.013846,0.088097,-0.593622,0.071956,-0.428814,-0.495269,0.472156,-0.08559,-0.307839,-0.389281,-0.529242,-0.222663,-0.499825,-0.401294,0.09998,0.268851
-1.710024,1.15247,0.76803,0.013751,-0.013839,-0.156297,0.987517,0.02792,0.26091,0.390033,0.419162,-0.309925,-0.124298,-0.297665,-0.279005,-0.088364,0.405402,-0.064274,0.119417,-0.061653,0.013207,0.089912,-0.603875,0.072696,-0.437193,-0.494709,0.474092,-0.083287,-0.308446,-0.367049,-0.551481,-0.199814,-0.515029,-0.403148,0.100383,0.271536
-1.709285,1.154238,0.767327,0.011019,-0.010878,-0.157427,0.987409,0.00991,0.268364,0.382536,0.447088,-0.323734,-0.121571,-0.301574,-0.274092,-0.088723,0.401835,-0.06119,0.121916,-0.065057,0.013663,0.09375,-0.613049,0.073011,-0.445854,-0.486567,0.475862,-0.079919,-0.309139,-0.339637,-0.542813,-0.168421,-0.522287,-0.402972,0.104004,0.270746
-1.70956,1.155972,0.76594,0.007076,-0.008263,-0.160207,0.987023,-0.009805,0.278193,0.37427,0.482007,-0.343082,-0.118288,-0.311009,-0.266806,-0.085425,0.409122,-0.062156,0.125994,-0.071237,0.014315,0.10103,-0.633975,0.076222,-0.436929,-0.455607,0.47728,-0.077171,-0.309189,-0.3295,-0.508539,-0.084314,-0.511616,-0.405493,0.112319,0.263799
-1.709573,1.158196,0.763226,0.00243,-0.008259,-0.162751,0.98663,-0.02598,0.288217,0.364435,0.521221,-0.366164,-0.11486,-0.32969,-0.26155,-0.078062,0.445931,-0.07616,0.133258,-0.073963,0.006999,0.114322,-0.649205,0.079912,-0.433446,-0.421318,0.478486,-0.075151,-0.308259,-0.286306,-0.450417,-0.046763,-0.492531,-0.410732,0.120933,0.252726
-1.709741,1.159835,0.758834,0.00013,-0.010944,-0.163148,0.986541,-0.041972,0.292863,0.347521,0.567722,-0.393616,-0.111776,-0.359491,-0.265307,-0.069253,0.516503,-0.10458,0.141885,-0.072598,-0.010065,0.132219,-0.673972,0.085417,-0.43136,-0.379986,0.479053,-0.074269,-0.306285,-0.229406,-0.379881,-0.022448,-0.484355,-0.420577,0.130192,0.239382
-1.710058,1.159783,0.753451,-0.000653,-0.016318,-0.158542,0.987217,-0.057884,0.294745,0.322415,0.619584,-0.4233,-0.113475,-0.395722,-0.277949,-0.06435,0.611195,-0.128493,0.152076,-0.064886,-0.035031,0.154421,-0.706636,0.094078,-0.435197,-0.349735,0.478925,-0.074016,-0.303347,-0.161586,-0.306889,-0.002937,-0.502382,-0.435411,0.139932,0.225248
-1.710154,1.156867,0.748714,-0.000148,-0.022908,-0.154213,0.987772,-0.06915,0.298059,0.30023,0.667137,-0.449651,-0.121631,-0.448686,-0.292369,-0.053876,0.728986,-0.109405,0.166946,-0.05505,-0.0582,0.175723,-0.745734,0.097785,-0.431193,-0.320459,0.477485,-0.073971,-0.299839,-0.092357,-0.206794,0.009126,-0.553938,-0.456769,0.148476,0.212314
-1.709523,1.151864,0.744574,-0.001994,-0.026961,-0.146851,0.988789,-0.082308,0.308765,0.273005,0.705604,-0.469627,-0.133349,-0.507193,-0.299833,-0.036419,0.842486,-0.04814,0.203469,-0.041296,-0.068929,0.190264,-0.767514,0.110014,-0.438141,-0.316921,0.475562,-0.0733,-0.296249,-0.046905,-0.164405,0.026404,-0.610406,-0.486152,0.155806,0.203693
-1.707783,1.144709,0.741742,-0.006726,-0.027887,-0.135679,0.990337,-0.093087,0.325882,0.239734,0.722374,-0.478127,-0.1478,-0.551627,-0.303033,-0.023444,0.92868,0.018898,0.24651,-0.025343,-0.064956,0.195682,-0.7719,0.131852,-0.449822,-0.345074,0.474564,-0.070887,-0.293438,-0.042891,-0.194352,0.037229,-0.65671,-0.519651,0.16547,0.198209
-1.704238,1.134927,0.743112,-0.01447,-0.025875,-0.119064,0.992444,-0.10188,0.34912,0.200596,0.715597,-0.472365,-0.166123,-0.565592,-0.314237,-0.027575,0.961573,0.03236,0.248307,-0.009722,-0.053342,0.194487,-0.772126,0.154775,-0.461957,-0.386413,0.474604,-0.065736,-0.291088,-0.069476,-0.275592,0.015278,-0.695129,-0.55133,0.178423,0.197769
-1.699569,1.122348,0.744899,-0.021668,-0.02028,-0.094156,0.995115,-0.115212,0.370369,0.153247,0.686026,-0.452717,-0.186571,-0.546976,-0.344625,-0.041072,0.915805,-0.002407,0.245442,-0.000649,-0.038139,0.18967,-0.768953,0.176896,-0.47576,-0.435402,0.47483,-0.058222,-0.28869,-0.103304,-0.401232,-0.042005,-0.713094,-0.578664,0.195118,0.20008
-1.693752,1.107719,0.745729,-0.022435,-0.01,-0.059907,0.997902,-0.13921,0.373566,0.093494,0.641123,-0.422869,-0.204927,-0.499917,-0.403069,-0.076759,0.778269,-0.048687,0.186453,0.007422,-0.022466,0.184337,-0.754657,0.200116,-0.502528,-0.502847,0.475361,-0.048999,-0.285352,-0.140766,-0.624647,-0.131129,-0.696685,-0.59828,0.217011,0.202036
-1.687316,1.091668,0.744676,-0.016825,-1.9e-05,-0.022511,0.999605,-0.164656,0.36272,0.03084,0.594429,-0.390287,-0.223062,-0.425137,-0.480789,-0.157414,0.579199,-0.101798,0.082979,0.018136,-0.005271,0.18133,-0.742758,0.190411,-0.528635,-0.552675,0.477233,-0.03978,-0.281849,-0.139763,-0.823189,-0.311185,-0.601154,-0.607498,0.238405,0.208846
-1.680466,1.074601,0.741497,-0.006995,0.009299,0.009938,0.999883,-0.186366,0.346498,-0.022381,0.554878,-0.362098,-0.23869,-0.358857,-0.558318,-0.266363,0.396518,-0.155951,0.038807,0.033791,0.014517,0.177366,-0.722444,0.154696,-0.550951,-0.588699,0.484944,-0.030367,-0.27893,-0.153107,-1.056368,-0.454148,-0.361119,-0.607902,0.255304,0.220438
